name,time,tweets
Bernie Sanders,2016-06-26 23:42:04,We must take on the greed and power of corporate America and create a government and an economy that works for all not just the 1 percent.
Bernie Sanders,2016-06-26 22:19:06,Unfettered free trade has made multi-national corporations more profitable while leading to the loss of millions of good-paying jobs.
Bernie Sanders,2016-06-26 20:45:07,We must build upon this great progress and continue the fight for full equality for the LGBTQ community.
Bernie Sanders,2016-06-26 20:40:54,On this day last year the Supreme Court breathed life into the words engraved in the building’s marble pediment: ‘Equal Justice under Law.’
Bernie Sanders,2016-06-26 20:09:01,The middle class in the United States has been in decline for 35 years while there has been a huge increase in income and wealth inequality.
Bernie Sanders,2016-06-26 18:40:13,We need to create a Democratic Party which fights for working families and not just wealthy campaign contributors. https://t.co/LOHYiAM9W6
Bernie Sanders,2016-06-26 16:12:05,What the mainstream media has got to understand is that they are far removed from the reality of where many American people are.
Bernie Sanders,2016-06-26 14:54:04,Despite what the establishment thinks in talking to each other it turns out that ordinary Americans want real change.
Bernie Sanders,2016-06-26 12:37:02,RT @CNNSotu: This Sunday on #CNNSOTU: @BernieSanders joins @jaketapper to discuss the state of the 2016 race. https://t.co/t6ygSIPmG9
Bernie Sanders,2016-06-26 00:28:14,Our job is to pass the most progressive platform in the history of the Democratic Party.  https://t.co/qTwogPNjDx
Bernie Sanders,2016-06-25 21:18:28,We need to start engaging in political office at every level – from the school board on up. Well you responded... https://t.co/p0wP6JFfMG
Bernie Sanders,2016-06-25 18:19:51,It's long past time we opened up the military to openly transgender people. Happy to see this step toward equality. https://t.co/civSoUAfgD
Bernie Sanders,2016-06-25 15:46:51,Never lose your sense of outrage. https://t.co/AiKeHH0LYM
Bernie Sanders,2016-06-25 13:52:03,I don't want you to think you're courageous radicals. You are not. Turns out that our ideas are mainstream and supported by millions people.
Bernie Sanders,2016-06-25 01:54:06,I'm disappointed and dismayed that allies of Hillary Clinton beat back Democratic Party platform proposals on trade. https://t.co/DUCZL7s4wh
Bernie Sanders,2016-06-25 01:32:10,We're not gonna allow the corporate media to define the issues for us. It's up to us to talk about reality in America.
Bernie Sanders,2016-06-25 00:03:17,RT @billy_gendell: For those still following: here's some dank language on Wall St reform that is now in the Democrat's draft platfrom http…
Bernie Sanders,2016-06-24 23:51:06,My supporters are smart enough to know that we do not want a bigot to become president of the United States.  cc: @realDonaldTrump
Bernie Sanders,2016-06-24 22:12:04,America needs YOU to run! https://t.co/ttPLNjzB5p https://t.co/erTOm9x8AP
Bernie Sanders,2016-06-24 20:22:08,Not only do we need to fix our broken immigration system we also need to end the rigged economy that's destroying our middle class.
Bernie Sanders,2016-06-24 18:51:06,My father’s story my story the modern immigrant’s story is the story of America – and it is a story that must be celebrated not reviled.
Bernie Sanders,2016-06-24 17:34:55,This is not about me. It is and has to be about us. https://t.co/EagXKJWe9y
Bernie Sanders,2016-06-24 17:27:47,RT @politico: #WATCH LIVE: @BernieSanders' "Where We Go From Here” speech https://t.co/qihCd1C2NL
Bernie Sanders,2016-06-24 15:08:06,Today we are spending $80 billion a year locking up 2.2 million Americans disproportionately African-American Latino and Native-American.
Bernie Sanders,2016-06-24 13:30:08,It is time to stop building jails and invest in the future. Our young people should be working or in school not rotting in a jail cell.
Bernie Sanders,2016-06-24 02:55:38,RT @colbertlateshow: Tonight! @BernieSanders is not on the Trump Train. #LSSC https://t.co/7cJ6V7eshL
Bernie Sanders,2016-06-23 22:44:06,Our country needs somebody who brings us together not divides us up.  https://t.co/lzjPc6jUn3
Bernie Sanders,2016-06-23 20:12:08,Hispanic women in this country don’t need just 55 cents compared to men – they need the whole damn dollar.
Bernie Sanders,2016-06-23 18:57:49,#TBT to Bernie talking about the political revolution and giving power back to the average American in 1990. https://t.co/NxUZBPihsN
Bernie Sanders,2016-06-23 17:28:38,This decision reaffirms that our nation is stronger when we create a more diverse and inclusive environment. https://t.co/zkMDhCKXjt
Bernie Sanders,2016-06-23 17:03:05,Senate Republicans must stop playing politics and confirm a ninth justice to the Supreme Court.
Bernie Sanders,2016-06-23 16:45:43,We cannot let their future and the future of so many more vulnerable people fall into the bigoted hands of Donald Trump.
Bernie Sanders,2016-06-23 16:41:11,Today's deadlocked immigration ruling means that more than 4 million aspiring Americans will be left waiting for much-needed answers.
Bernie Sanders,2016-06-23 16:26:06,Tune in to CBS tonight at 11:35 EDT for Bernie on the @colbertlateshow! https://t.co/yKoXJSuLGe
Bernie Sanders,2016-06-23 15:02:08,Join us to hear what comes next for our campaign and our political revolution today in NYC. RSVP:  https://t.co/KUCGkE7acU #OurRevolution
Bernie Sanders,2016-06-23 14:21:06,We must end the current deportation machine in America. The rounding up of families that happened around Christmas time must end.
Bernie Sanders,2016-06-23 13:48:09,My supporters and I want real change in this country. Here’s what we want: https://t.co/8rb17aaOf2
Bernie Sanders,2016-06-23 13:17:07,In my view now is the time to recognize that there is another option to help the people of Puerto Rico not just austerity. #NALEOConf16
Bernie Sanders,2016-06-23 13:14:12,We spend $80 billion a year locking up 2.2 million Americans disproportionately African-American Latino and Native-American. #NALEOConf16
Bernie Sanders,2016-06-23 12:58:54,Trump's divisive rhetoric is unacceptable and must be rejected. We don’t need a wall and barbed wire; we need to fix our immigration system.
Bernie Sanders,2016-06-23 12:56:12,I have seen the sadness of families torn apart by a broken immigration system in the United States. This human suffering has got to end.
Bernie Sanders,2016-06-23 12:39:48,RT @NALEO: HAPPENING NOW: Presidential Candidate @BernieSanders at #NALEOConf16! More than 13.1 million Latinos are expected to vote this N…
Bernie Sanders,2016-06-23 02:47:58,RT @DFAaction: State by state candidates like @EricKingsonNY are working to bring #OurRevolution to Washington. #CNY #UniteBlue https://t.…
Bernie Sanders,2016-06-23 01:56:12,It is time to expand Social Security not cut it. https://t.co/aFr9lAeVeH
Bernie Sanders,2016-06-23 00:43:08,The Republican Party now controls both the governors’ mansions and statehouses in 23 states. That is just unacceptable.
Bernie Sanders,2016-06-22 23:12:35,Call voters for @ZephyrTeachout: https://t.co/jrXadEwn7c https://t.co/akDLHhSlZI
Bernie Sanders,2016-06-22 23:02:04,Election days come and go. But political and social revolutions that attempt to transform our society never end. https://t.co/yatrzcdJIg
Bernie Sanders,2016-06-22 22:36:05,RT @scottbix: Thirty-one years ago @BernieSanders proclaimed "Gay Pride Day" in Burlington. https://t.co/6WzHRicuDr
Bernie Sanders,2016-06-22 21:22:09,.@realDonaldTrump's agenda of tax cuts for the rich lower wages and divisive bigoted rhetoric is contrary to everything we stand for.
Bernie Sanders,2016-06-22 20:51:02,We must aggressively combat climate change by moving to energy efficiency and sustainable energy and imposing a tax on carbon.
Bernie Sanders,2016-06-22 17:11:03,RT @NALEO: Democratic Presidential Candidate @BernieSanders to Address #NALEOConf16 in Washington D.C. https://t.co/7DeJRI6fnM https://t.co…
Bernie Sanders,2016-06-22 17:04:57,This is the energy we need to transform the Democratic Party take on special interests and transform our country. https://t.co/IG1pLCVTxh
Bernie Sanders,2016-06-22 16:02:06,The Democratic Party needs a 50-state strategy. We may not win in every state tomorrow but we must provide resources to these states.
Bernie Sanders,2016-06-22 13:49:02,Sadly the current Democratic leadership has turned its back on dozens of states and allowed right-wing politicians to win elections.
Bernie Sanders,2016-06-22 00:12:01,We must resist all efforts to cut Social Security. Instead we've gotta fight to expand benefits for our seniors and disabled veterans.
Bernie Sanders,2016-06-21 22:32:06,The greed recklessness and illegal behavior on Wall Street has got to end. It's up to us to end it for them.
Bernie Sanders,2016-06-21 20:48:02,We must defeat the Trans-Pacific Partnership and make certain that it does not get a vote in a lame-duck session of Congress.
Bernie Sanders,2016-06-21 19:21:01,From Flint Michigan to California we have communities unable to drink the polluted water that comes out of their faucets. In the year 2016.
Bernie Sanders,2016-06-21 17:27:04,The reality is that today millions of our fellow Americans are working at starvation wages.
Bernie Sanders,2016-06-21 15:42:02,Our brave young men and women in the military should not thrown into perpetual warfare in wars we should not be fighting.
Bernie Sanders,2016-06-21 13:57:07,Health care is a right not a privilege. It's time for the United States to implement a single-payer system like Medicare for all.
Bernie Sanders,2016-06-21 01:57:05,We must ban fracking if we want to protect our water supply.
Bernie Sanders,2016-06-21 00:20:15,It’s not very hard to understand that potential terrorists criminals and the dangerously mentally ill should not have access to guns.
Bernie Sanders,2016-06-21 00:19:31,These proposals are commonsense. It is incomprehensible as to why Republicans would oppose them. #DisarmHate  https://t.co/Led5kKKQy6
Bernie Sanders,2016-06-20 23:51:01,America has always been a beacon of hope for those fleeing violence and persecution. We cannot turn our backs on refugees. #WorldRefugeeDay
Bernie Sanders,2016-06-20 22:30:52,Our welcoming nature has been a point of pride for decades: we believe in helping all refugees from around the world. #WorldRefugeeDay
Bernie Sanders,2016-06-20 20:52:05,We can't allow guns to fall into the hands of people who shouldn't have them and that includes those on the terror watch list.
Bernie Sanders,2016-06-20 20:14:03,It's long past time to end the gun show loophole and expand instant background checks.
Bernie Sanders,2016-06-20 18:48:03,Today millions of bright young kids are struggling with suffocating levels of student debt. As a nation we must end that disgrace.
Bernie Sanders,2016-06-20 17:40:08,RT @Tim_Canova: I’m Tim Canova and I’m challenging Wasserman Schultz in the Democratic primary for Florida’s 23rd district. AMA! https://t.…
Bernie Sanders,2016-06-20 17:07:03,Why is it that in the richest country on earth we are experiencing the highest level of childhood poverty of almost any major country?
Bernie Sanders,2016-06-20 15:47:03,Real change happens when tens of millions of people say “enough is enough” and become engaged in the fight for justice.
Bernie Sanders,2016-06-20 13:47:05,Today the 20 wealthiest people own more wealth than the bottom 150 million. We must end this grotesque level of income inequality.
Bernie Sanders,2016-06-20 01:13:03,Why is it that our Native American brothers and sisters on some reservations have a life expectancy lower than many third-world countries?
Bernie Sanders,2016-06-19 22:43:03,It is a disgrace that hundreds of thousands of bright young people are unable to go to college because their families lack the income.
Bernie Sanders,2016-06-19 20:25:28,Happy Fathers Day! https://t.co/uSJeaUAFG0
Bernie Sanders,2016-06-19 17:51:45,We must resist efforts to cut Social Security and in fact expand benefits for our seniors and disabled veterans. https://t.co/1nEQsCflB4
Bernie Sanders,2016-06-19 14:24:04,In many inner cities kids now stand a greater chance of ending up in jail than ending up with a college degree. That's gotta end.
Bernie Sanders,2016-06-18 22:52:07,We must compete effectively in a global economy by making public colleges and universities tuition-free.
Bernie Sanders,2016-06-18 21:27:44,We must end the disgrace of having more people in jail than any other country on earth and move toward real criminal justice reform.
Bernie Sanders,2016-06-18 19:48:21,We must join the rest of the industrialized world and guarantee health care to all people as a right and not a privilege.
Bernie Sanders,2016-06-18 17:22:35,Current leadership has allowed right-wing politicians to win elections in some states with virtually no opposition. https://t.co/2YY2aZ5jOz
Bernie Sanders,2016-06-18 16:51:31,We must pass comprehensive immigration reform and provide a path toward citizenship for 11 million undocumented people.
Bernie Sanders,2016-06-18 01:22:06,We must ensure that women will no longer make 79 cents on the dollar compared to men and that we fight for pay equity.
Bernie Sanders,2016-06-17 23:58:05,We must fight to make certain that women throughout the country have the right to control their own bodies.
Bernie Sanders,2016-06-17 22:53:35,Bernie supporters want to run for office in:  🐦 51% of state house districts  🐦 69% of state senate districts &amp; 🐦 every U.S. House district.
Bernie Sanders,2016-06-17 20:12:02,If we are serious about criminal justice reform we must remove marijuana from the federal Controlled Substances Act.
Bernie Sanders,2016-06-17 18:39:05,I find it strange that the kid who smokes marijuana gets arrested but the crooks on Wall Street get off scot free.
Bernie Sanders,2016-06-17 17:24:14,As I have said throughout this campaign the Democratic Party must support raising the federal minimum wage to $15 an hour.
Bernie Sanders,2016-06-17 16:04:48,We must ban the sale and distribution of assault weapons end the gun show loophole and expand instant background checks.
Bernie Sanders,2016-06-17 00:53:59,My hope is that when future historians look back on the campaign of 2016 they will say that is where it all began. Thank you #OurRevolution
Bernie Sanders,2016-06-17 00:49:33,Please go to my website at https://t.co/IsNuum2y5X to learn more about how you can effectively run for office. #OurRevolution
Bernie Sanders,2016-06-17 00:48:49,We must start engaging at the local and state level in an unprecedented way. #OurRevolution https://t.co/8ZxfQ2APRD
Bernie Sanders,2016-06-17 00:48:25,Fact: Since 2009 some 900 legislative seats have been lost to Republicans in state after state. #OurRevolution https://t.co/a7EBJLSRsl
Bernie Sanders,2016-06-17 00:46:49,The political revolution means more than fighting for our ideals at the Democratic National Convention and defeating Trump. #OurRevolution
Bernie Sanders,2016-06-17 00:42:17,I look forward to working with @HillaryClinton in the coming weeks. https://t.co/f5zcVRgfnv
Bernie Sanders,2016-06-17 00:40:53,This campaign is about defeating @realDonaldTrump the Republican candidate for president. #OurRevolution https://t.co/exfWylcYbd
Bernie Sanders,2016-06-17 00:40:22,This campaign has never been about any single candidate. It is about transforming America. #OurRevolution
Bernie Sanders,2016-06-17 00:36:12,Special thanks to the students struggling with loans seniors on Social Security workers earning low wages &amp; the unemployed. #OurRevolution
Bernie Sanders,2016-06-17 00:35:19,Unprecedented:  ✅ 2.7 million people donated to our movement  ✅ with over 8 million contributions ✅ at an average of $27. #OurRevolution
Bernie Sanders,2016-06-17 00:34:40,Something extraordinarily important happened in this campaign – something that I had not anticipated. #OurRevolution https://t.co/SVhldvMZXZ
Bernie Sanders,2016-06-17 00:32:49,RT @YouTube: [LIVE] @BernieSanders addresses his supporters to discuss the road ahead. https://t.co/w7TRmEHq02 https://t.co/Ht02sNv2WT
Bernie Sanders,2016-06-17 00:32:22,When we began this campaign nobody thought we were going anywhere. A lot has changed. #OurRevolution https://t.co/pWuRwpyoYo
Bernie Sanders,2016-06-17 00:31:34,The political revolution must continue into the future. #OurRevolution https://t.co/2vrUatxx9U
Bernie Sanders,2016-06-17 00:30:37,Election days come and go. But political revolutions that attempt to transform our society never end. #OurRevolution https://t.co/VnFvnkT2es
Bernie Sanders,2016-06-16 23:59:40,#OurRevolution continues tonight with Bernie Sanders' live online address to his supporters at 8:30 pm ET. https://t.co/m6S1VVcZRj
Bernie Sanders,2016-06-16 21:43:09,You should not be able to walk into a gun store and purchase assault weapons. These type of weapons should be banned.
Bernie Sanders,2016-06-16 20:01:03,In just a few hours I will speak to my supporters in an online video address. I very much hope that you'll join us: https://t.co/i9tIJnfWjR
Bernie Sanders,2016-06-16 18:43:04,Over 15 million children in America today are poor — more than 20 percent of all of the kids living in America today.
Bernie Sanders,2016-06-16 17:05:04,Almost every country in the world has at least 10 days of paid vacation per year except the United States.
Bernie Sanders,2016-06-16 15:45:23,It is a national disgrace that billionaires are able to heavily influence the political process by making huge contributions.
Bernie Sanders,2016-06-16 14:34:16,Millions of Americans are working longer hours for lower wages. They are overworked underpaid and under enormous stress.
Bernie Sanders,2016-06-16 02:15:25,The future of our political revolution depends on you. Will you join us for a live online video address?  https://t.co/XqTY09dLQx
Bernie Sanders,2016-06-16 00:08:52,This movement is sending a message to the billionaire class: You can’t have it all. This is our country too.
Bernie Sanders,2016-06-15 20:29:38,In my view every worker in America should be guaranteed at least twelve weeks of paid family and medical leave.
Bernie Sanders,2016-06-15 20:20:46,RT @BernieSanders: No president can do it alone. That's why I'm endorsing progressives Rep. @RepMarcyKaptur and Rep. @RickNolanmn. https://…
Bernie Sanders,2016-06-15 20:20:38,RT @DavidFBowen: RSVP to hear Bernie's live video address tomorrow: https://t.co/d3otYjXSIr &gt;Goal always must be something bigger than your…
Bernie Sanders,2016-06-15 16:22:02,We need real reform within the Democratic Party. And that means open primaries.
Bernie Sanders,2016-06-15 14:52:03,The idea that in the State of New York 3 million people could not participate in helping select the Democratic nominee is incomprehensible.
Bernie Sanders,2016-06-15 13:08:02,The political revolution continues. Join us on Thursday to discuss what's next: https://t.co/YXwiHtk1i2
Bernie Sanders,2016-06-15 03:06:17,Thank you to everyone in D.C. who went out to vote and thank you all for your support!
Bernie Sanders,2016-06-15 00:43:06,We know that one hateful person committed a heinous crime not an entire people. To blame an entire religion is nothing less than bigotry.
Bernie Sanders,2016-06-14 23:36:05,These types of weapons without a doubt should be banned.
Bernie Sanders,2016-06-14 23:33:06,The idea that weapons designed to do one thing – kill people by the dozens – should be sold and distributed in our country is absurd.
Bernie Sanders,2016-06-14 21:59:04,Vote to help move this country in a different direction. Polls are open until 8 PM. https://t.co/dT4rgujx64
Bernie Sanders,2016-06-14 21:26:07,We must get rid of superdelegates. The fact that we had 400 superdelegates pledged eight months before the first ballot was cast is absurd.
Bernie Sanders,2016-06-14 21:15:04,We have to replace the current DNC leadership. We need someone who vigorously supports bringing people into the political process.
Bernie Sanders,2016-06-14 20:56:04,This decision ensures that big corporations will not be able to put a price tag on the free flow of ideas. https://t.co/aQewcUrdHf
Bernie Sanders,2016-06-14 20:39:17,RT @penningtonkm: Join @BernieSanders and tens of thousands of volunteers and supporters for a national address Thursday at 8:30pm ET: http…
Bernie Sanders,2016-06-14 19:11:13,RT @ABCPolitics: WATCH LIVE: @BernieSanders holds press conference in Washington D.C. https://t.co/5VGIYIGv44 https://t.co/cqJ556K3D6
Bernie Sanders,2016-06-14 18:47:07,We know that one hateful person committed this terrible crime — not an entire people or an entire religion.  https://t.co/emr7EPkQr4
Bernie Sanders,2016-06-14 16:49:07,The political revolution continues. Bernie will address supporters on Thursday. Sign up for the live stream: https://t.co/DotMViqQnq
Bernie Sanders,2016-06-14 16:39:05,Everyone who votes in the D.C. primary will make a difference. Do you have a voting plan today? https://t.co/dtbBI5X3nv
Bernie Sanders,2016-06-14 15:06:32,Nevada – send the message today that yes we are going to move this country in a progressive direction. Go vote.  https://t.co/WGkai4Y3yW
Bernie Sanders,2016-06-14 14:07:28,RT @Marcy_Kaptur: Thank you @BernieSanders. Honored to fight alongside you against NAFTA Iraq war and the Wall Street Bailout.   https://…
Bernie Sanders,2016-06-14 12:39:05,Make our country work for everyone not just a handful of billionaires. Let’s bring it home. Washington D.C. – go vote. #FeelTheBern
Bernie Sanders,2016-06-14 01:54:58,My plan: break up big banks close tax loopholes and make them pay their fair share. Then we can expand health care and make college free.
Bernie Sanders,2016-06-13 23:56:10,RT @LaurenBlanch12: . @BernieSanders stands with faith leaders of Burlington VT. Event organized by Pride Center of Vermont https://t.co/L…
Bernie Sanders,2016-06-13 23:55:57,RT @JackNECN: &gt;@BernieSanders tells hometown crowd "one hateful person committed this crime -- not an entire religion." #VT https://t.co/Ox…
Bernie Sanders,2016-06-13 21:12:06,Washington D.C. – On Tuesday June 14 you will have the chance to stand up and be heard. https://t.co/7EDOnzjv1o
Bernie Sanders,2016-06-13 19:23:07,It is an embarrassment that some politicians refuse to recognize the reality of climate change.
Bernie Sanders,2016-06-13 17:02:08,No president can do it alone. That's why I'm endorsing progressives Rep. @RepMarcyKaptur and Rep. @RickNolanmn. https://t.co/cJ2qSwDr56
Bernie Sanders,2016-06-13 15:07:32,Washington D.C.'s primary takes place tomorrow June 14 – the last one of this presidential nominating process. https://t.co/Q7xCvTBkuZ
Bernie Sanders,2016-06-13 13:06:01,It is morally wrong that Washington D.C.'s residents lack voting representation in Congress. https://t.co/7YhCiqcRQD
Bernie Sanders,2016-06-13 01:58:31,From what is now known this was a terrorist act by an ISIS sympathizer. That despicable and barbaric organization must be destroyed.
Bernie Sanders,2016-06-12 18:57:13,All Americans are horrified disgusted and saddened by the horrific atrocity in Orlando. Full statement: https://t.co/ci5kxXKSyZ
Bernie Sanders,2016-06-12 14:08:03,RT @NBCNewsPR: "It's horrific it's unthinkable" says @BernieSanders on #OrlandoShooting this morning on @MeetThePress. #MTP #Orlando
Bernie Sanders,2016-06-12 01:02:05,Some of us believe that what God teaches is to not turn our backs on our brothers and our sisters that essentially we are in this together.
Bernie Sanders,2016-06-11 22:26:04,Our economy works for Wall Street because it’s rigged by Wall Street. As long as Washington's bought our economy won't work for the people.
Bernie Sanders,2016-06-11 20:35:07,Universal health care is an idea that has been supported by Democratic presidents going back to Franklin Roosevelt and Harry Truman.
Bernie Sanders,2016-06-11 17:47:01,We must lead the world in working with China Russia India and the international community to break our energy dependence on fossil fuel.
Bernie Sanders,2016-06-11 15:22:06,Millions of lives are being wrecked families are being torn apart and we are spending huge sums of taxpayer money by locking people up.
Bernie Sanders,2016-06-11 13:21:03,We must not succumb to bigotry. We must do what we do best as Americans – fight racism fight xenophobia and fight fear.
Bernie Sanders,2016-06-11 01:02:01,A job must lift workers out of poverty not keep them in it. The current federal minimum wage of $7.25 an hour is a starvation wage.
Bernie Sanders,2016-06-10 23:32:04,We cannot continue to send our jobs to China and other low-wage countries when millions of Americans need work.
Bernie Sanders,2016-06-10 22:16:07,More than one-third of our senior citizens rely on Social Security for virtually all of their income. We must expand benefits not cut them.
Bernie Sanders,2016-06-10 22:01:21,RT @CNNSotu: This Sunday on #CNNSOTU: @BernieSanders joins @jaketapper just days after meeting with President Obama. https://t.co/yUh9VW96Cr
Bernie Sanders,2016-06-10 20:46:04,We must end the over-incarceration of nonviolent Americans in our country.
Bernie Sanders,2016-06-10 19:00:38,Instead of cutting head start and childcare we need to move to a universal pre-K system for all children. https://t.co/cFyFwA09Vb
Bernie Sanders,2016-06-10 16:55:15,RT @GunnelsWarren: I don’t think that we can amend or tinker around the edges with the Trans-Pacific Partnership. We need to kill it. https…
Bernie Sanders,2016-06-10 16:22:54,It is not good enough to talk about public education being kindergarten to 12th grade anymore. We need to make public colleges tuition-free.
Bernie Sanders,2016-06-10 14:01:42,Our job is to bring the American people together to create a government that works for us not the 1 percent.
Bernie Sanders,2016-06-09 23:10:31,RT @cspan: .@BernieSanders campaigns in Washington DC – LIVE shortly on C-SPAN3 https://t.co/JndHhNdEbe https://t.co/2k4HH3Ud9A
Bernie Sanders,2016-06-09 16:27:05,But you all know it is more than Bernie Sanders. It is all of us together. Millions of people from coast to coast coming together.
Bernie Sanders,2016-06-09 14:48:04,When millions of Americans are working longer hours for lower wages we won't allow 57 percent of all new income to go to the top 1 percent.
Bernie Sanders,2016-06-09 14:46:54,I'm horrified by yesterday's terrorist attack in Tel Aviv. My thoughts are with the victims' families and all of those harmed.
Bernie Sanders,2016-06-09 13:06:05,The American people know that it is not acceptable that the top tenth of 1 percent owns as much wealth as the bottom 90 percent.
Bernie Sanders,2016-06-09 01:22:05,Our mission is more than just defeating Trump. It is transforming our country. People want something to vote for rather than just against.
Bernie Sanders,2016-06-08 23:12:06,The American people will never support a candidate whose major theme is bigotry. We will not allow Donald Trump to become president.
Bernie Sanders,2016-06-08 21:02:05,We will not allow right-wing Republicans to control our government. That is especially true with Donald Trump as the Republican candidate.
Bernie Sanders,2016-06-08 19:56:01,Young people understand that they are the future of America and they intend to help shape that future.
Bernie Sanders,2016-06-08 18:41:06,We have won 22 state elections with over 11 million votes and in virtually every state we've won in big numbers the votes of young people.
Bernie Sanders,2016-06-08 17:57:33,When we began this campaign we were considered to be a fringe campaign. Over the last year I think that has changed just a little bit.
Bernie Sanders,2016-06-08 14:57:17,We must always remember that change almost never happens from the top down it happens from the bottom up.
Bernie Sanders,2016-06-08 06:09:45,We are in this TOGETHER. Thank you New Mexico California South Dakota North Dakota New Jersey and Montana! #NotMeUs
Bernie Sanders,2016-06-08 06:07:49,Montana – Thank you all. The struggle continues! https://t.co/NM2H80ZEGG
Bernie Sanders,2016-06-08 05:44:28,RT @MSNBC: WATCH LIVE: Bernie Sanders addresses California supporters on primary night https://t.co/Boajkfc2D7 #Decision2016
Bernie Sanders,2016-06-08 03:00:54,Thank you to the thousands of supporters who came out to vote for the political revolution in New Jersey today!
Bernie Sanders,2016-06-08 02:35:55,Thank you North Dakota! https://t.co/1FMVeH7GMh
Bernie Sanders,2016-06-07 23:07:12,You still have time to run to your voting location before polls close. Get out and vote! #PrimaryDay https://t.co/e4k48x9Qth
Bernie Sanders,2016-06-07 22:51:34,We need your help to win in CA ND SD MT NJ and NM today! Make calls to voters now: https://t.co/aTpBHlAr7O
Bernie Sanders,2016-06-07 22:31:08,North Dakota: today we caucus. Get to your caucus by 7 pm. If there's a large voter turnout we will win. Join history in the making.
Bernie Sanders,2016-06-07 21:48:34,Mis profundas condolencias a la familia Chávez ante el fallecimiento de Helen Chávez gran líder y defensora de los trabajadores del campo.
Bernie Sanders,2016-06-07 21:33:20,My profound condolences to the Chávez family on the passing of Helen Chávez great leader and activist for farmworker's rights. #SiSePuede
Bernie Sanders,2016-06-07 20:26:02,Defy the pundits again and reach for a high voter turnout that'll shock the establishment. Grab your friends and go vote. #PrimaryDay
Bernie Sanders,2016-06-07 19:29:04,I'm asking you to support strong progressive allies like @EricKingsonNY and @Clem4Congress. Help elect them: https://t.co/hNvGMCUEfe
Bernie Sanders,2016-06-07 18:49:07,California: Hoy el establecimiento no podrá ignorar tu voz. Vota por nuestro movimiento. ¿Preguntas? Llámanos. https://t.co/Nz9Og9PRwE
Bernie Sanders,2016-06-07 18:29:08,California: send the establishment a message they can’t ignore. Vote for our movement. Questions? Call our hotline. https://t.co/vR3GTV2yUV
Bernie Sanders,2016-06-07 16:40:22,California Montana New Jersey New Mexico South Dakota and North Dakota – your turn to vote for the revolution! https://t.co/cyqk7tRNxR
Bernie Sanders,2016-06-07 15:32:03,Pundits and the political press wanna call this race early before every person votes. Let's show them we ain't gonna let it happen. Go vote.
Bernie Sanders,2016-06-07 14:56:07,California – today you can send a message that this country belongs to all of us not just a handful of billionaires. Go vote. #PrimaryDay
Bernie Sanders,2016-06-07 14:18:38,Montana: your polls are open. Don't settle for a rigged economy held in place by a corrupt campaign finance system. Vote Bernie! #PrimaryDay
Bernie Sanders,2016-06-07 13:25:05,New Mexico – your polls are open until 7 PM. Go out and vote for REAL CHANGE not the same old same old establishment politics. #PrimaryDay
Bernie Sanders,2016-06-07 12:34:53,South Dakota and New Jersey – your polls are open. Show the country that it is too late for establishment politics. Please go vote.
Bernie Sanders,2016-06-07 02:09:08,California – you vote tomorrow June 7. Questions or issues? Call or email our hotline. https://t.co/imRyCL6lF6
Bernie Sanders,2016-06-07 01:04:02,CA MT NJ NM SD and ND: are you ready to vote tomorrow? Find your voting location: https://t.co/QvV30FsiaA
Bernie Sanders,2016-06-07 00:03:34,I am running for president because it is too late for establishment politics and too late for establishment economics. We need real change.
Bernie Sanders,2016-06-06 21:56:02,Ready for a political revolution? Get out and vote tomorrow! Text VOTE to 82623 for voting information. https://t.co/0nUN8V97fV
Bernie Sanders,2016-06-06 20:23:05,We must recreate our criminal justice system but we cannot do that as long as corporations are allowed to profit from mass incarceration.
Bernie Sanders,2016-06-06 20:17:57,RT @SymoneDSanders: LIVE on #Periscope: Community Conversation with Dr West and Danny Glover https://t.co/2wJwI59cPP
Bernie Sanders,2016-06-06 18:54:05,We need bold change in our criminal justice system. A good first step forward is to start treating prisoners as human beings.
Bernie Sanders,2016-06-06 17:23:05,Ramadan Mubarak to all our Muslim sisters and brothers.
Bernie Sanders,2016-06-06 15:58:35,With so much violence already in the world I just don't think the state itself should be killing people. I'm against capital punishment.
Bernie Sanders,2016-06-06 13:51:22,California Montana New Jersey New Mexico South Dakota and North Dakota – you vote tomorrow June 7. Make a plan: https://t.co/ZaoGzRsqPk
Bernie Sanders,2016-06-06 13:40:36,RT @brooklynyarn: We've just been added to this event on June 6th in San Francisco! @BernieSanders @davematthewsbnd &amp; more! https://t.co/O…
Bernie Sanders,2016-06-06 03:03:05,Raids are not the answer. We cannot continue to employ inhumane tactics involving rounding up and deporting thousands of immigrant families.
Bernie Sanders,2016-06-06 01:47:02,It's irresponsible that my opponent justifies sending children back to terribly violent countries as a way to "send a message."
Bernie Sanders,2016-06-06 00:39:04,It is more important to rebuild the Flint water system and our school system than to give tax breaks to profitable corporations.
Bernie Sanders,2016-06-05 23:25:03,If you care about clean water in Flint how can you turn around and support fracking? We need to put an end to fracking across our country.
Bernie Sanders,2016-06-05 21:40:42,It is time to say enough is enough. It is time to end religious bigotry. https://t.co/cxfn7DfVG9
Bernie Sanders,2016-06-05 19:26:33,Puerto Rico — ¡Tu voto es tu voz! Si ya estás en el centro de votación quédate ahí hasta que puedas votar. #Primarias2016
